Date,Close_USD,Stock_Difference
2018-09-11,39.91981717,-0.3775061899999983
2018-09-12,39.47709906,-0.4427181100000013
2018-09-13,39.28688751,-0.19021155000000078
2018-09-14,40.97624873,1.689361220000002
2018-09-17,40.13447961,-0.8417691200000021
2018-09-18,40.46912426,0.3346446500000013
2018-09-19,41.14062548,0.6715012199999961
2018-09-20,42.23581975,1.0951942700000004
2018-09-21,42.46937718,0.23355743000000473
2018-09-27,42.71577484,0.24639765999999952
2018-09-28,41.82035388,-0.8954209600000027
2018-10-01,41.69545638,-0.12489749999999589
2018-10-02,40.8761662,-0.819290180000003
2018-10-04,39.60188559,-1.2742806099999981
2018-10-05,39.61657321,0.01468761999999657
2018-10-08,39.54230247,-0.07427073999999578
2018-10-10,39.83559549,0.2932930200000001
2018-10-11,37.77409707,-2.0614984199999995
2018-10-12,38.89766426,1.1235671899999957
2018-10-15,38.79197926,-0.10568500000000114
2018-10-16,38.8037053,0.011726039999999216
2018-10-17,39.17332318,0.36961787999999984
2018-10-18,38.78881405,-0.38450912999999787
2018-10-19,38.84955752,0.06074346999999847
2018-10-22,38.48269844,-0.36685907999999756
2018-10-23,37.84071955,-0.6419788899999972
2018-10-24,37.53258336,-0.30813619000000614
2018-10-25,36.1042888,-1.4282945599999977
2018-10-26,35.8310994,-0.2731893999999997
2018-10-29,36.31814083,0.4870414299999979
2018-10-30,37.16339869,0.8452578600000038
2018-10-31,37.16855395,0.005155260000002215
2018-11-01,37.35046667,0.1819127199999997
2018-11-02,39.49543976,2.1449730899999935
2018-11-05,38.94718731,-0.5482524499999997
2018-11-06,39.03310173,0.08591442000000171
2018-11-07,39.29469388,0.26159214999999847
2018-11-08,39.44157758,0.14688370000000361
2018-11-09,39.30556707,-0.13601050999999842
2018-11-12,39.77580227,0.47023519999999763
2018-11-13,39.23509055,-0.5407117199999973
2018-11-14,38.95233329,-0.2827572600000039
2018-11-16,38.88643091,-0.06590237999999715
2018-11-19,38.73694695,-0.14948396000000486
2018-11-20,37.95294885,-0.783998099999998
2018-11-21,37.31907603,-0.6338728200000006
2018-11-22,37.59639537,0.27731934000000535
2018-11-23,37.45281096,-0.14358441000000255
2018-11-26,37.76261058,0.3097996199999997
2018-11-27,38.12397101,0.36136042999999773
2018-11-28,38.24468829,0.12071728000000093
2018-11-29,38.5199597,0.275271410000002
2018-11-30,37.31234106,-1.2076186399999997
2018-12-03,38.88396116,1.571620099999997
2018-12-04,38.13434546,-0.7496156999999997
2018-12-05,37.22137157,-0.9129738899999964
2018-12-06,36.11191409,-1.1094574800000032
2018-12-07,36.41615507,0.304240980000003
2018-12-10,35.67483805,-0.7413170200000039
2018-12-11,35.66542981,-0.009408239999999068
2018-12-12,35.83777389,0.172344080000002
2018-12-13,35.5743962,-0.26337768999999867
2018-12-14,34.33534218,-1.2390540200000046
2018-12-17,34.62772479,0.2923826100000042
2018-12-18,34.45830965,-0.16941514000000524
2018-12-19,34.72477029,0.26646064000000536
2018-12-20,34.45042384,-0.274346450000003
2018-12-21,34.39211513,-0.0583087099999986
2018-12-24,34.48324647,0.0911313399999969
2018-12-26,34.14161296,-0.3416335099999941
2018-12-27,34.08181526,-0.059797700000004284
2018-12-28,34.64804784,0.5662325799999977
2019-01-02,34.54257657,-0.10547126999999534
2019-01-03,33.35637953,-1.1861970400000033
2019-01-04,33.38537522,0.028995690000002128
2019-01-07,34.61684814,1.2314729200000016
2019-01-08,33.82409089,-0.7927572500000011
2019-01-09,35.32410292,1.5000120300000006
2019-01-10,35.61510892,0.2910059999999959
2019-01-11,36.23184865,0.6167397300000061
2019-01-14,35.66129972,-0.5705489300000011
2019-01-15,36.5885635,0.927263779999997
2019-01-16,36.92809928,0.3395357799999985
2019-01-17,37.32877846,0.40067918000000446
2019-01-18,37.71746968,0.38869121999999834
2019-01-21,37.788475,0.0710053199999976
2019-01-22,37.24955439,-0.5389206099999981
2019-01-23,37.23978159,-0.009772800000000359
2019-01-24,38.10784199,0.8680603999999974
2019-01-25,39.9516473,1.8438053100000005
2019-01-28,40.27347677,0.3218294700000044
2019-01-29,40.68682867,0.413351899999995
2019-01-30,41.49561026,0.8087815900000024
2019-01-31,41.49808231,0.002472050000001502
2019-02-01,41.49445108,-0.003631230000003427
2019-02-07,41.06674711,-0.42770396999999605
2019-02-08,39.89927470000001,-1.167472409999995
2019-02-11,39.98939179999999,0.0901170999999863
2019-02-12,40.98396666,0.9945748600000073
2019-02-13,41.12527559,0.141308930000001
2019-02-14,42.13115657,1.0058809800000006
2019-02-15,40.85045536,-1.2807012100000037
2019-02-18,41.03736346,0.18690810000000369
2019-02-19,40.75063212,-0.2867313400000029
2019-02-20,41.7708937,1.0202615800000032
2019-02-21,41.72402376,-0.046869940000000554
2019-02-22,41.93950283,0.21547907000000066
2019-02-25,42.36239255,0.4228897200000006
2019-02-26,41.82100394,-0.5413886100000056
2019-02-27,41.79882526,-0.02217867999999612
2019-02-28,40.1899662,-1.6088590600000003
2019-03-04,39.82708666,-0.36287954000000155
2019-03-05,39.26870775,-0.5583789100000018
2019-03-06,39.01180346,-0.25690428999999426
2019-03-07,39.35089738,0.3390939199999963
2019-03-08,38.53273754,-0.8181598399999999
2019-03-11,38.48571294,-0.047024600000000305
2019-03-12,39.51932286,1.0336099200000035
2019-03-13,38.74824489,-0.7710779700000003
2019-03-14,38.5850758,-0.1631690900000038
2019-03-15,38.90659713,0.32152133000000305
2019-03-18,38.60564663,-0.300950499999999
2019-03-19,38.85876164,0.2531150099999948
2019-03-20,39.0139864,0.15522476000000296
2019-03-21,40.61849988,1.6045134800000014
2019-03-22,41.0121608,0.393660919999995
2019-03-25,40.16051346,-0.8516473399999995
2019-03-26,39.88709199,-0.2734214699999953
2019-03-27,39.8662256,-0.0208663900000019
2019-03-28,39.37110595,-0.49511964999999947
2019-03-29,39.299527600000005,-0.0715783499999958
2019-04-01,39.6930617,0.39353409999999656
2019-04-02,40.25928108,0.5662193799999997
2019-04-03,41.08078567,0.8215045899999964
2019-04-04,41.27767677,0.19689110000000198
2019-04-05,41.1904801,-0.08719666999999731
2019-04-08,40.72834618,-0.4621339199999994
2019-04-09,40.94073356,0.21238737999999557
2019-04-10,41.05162537,0.11089180999999826
2019-04-11,40.53627147,-0.5153538999999938
2019-04-12,41.33973889,0.8034674199999969
2019-04-15,41.53965287,0.19991397999999805
2019-04-16,41.62825269,0.08859981999999889
2019-04-17,41.51892008,-0.10933260999999561
2019-04-18,40.11102858,-1.407891499999998
2019-04-19,39.81054084,-0.3004877400000012
2019-04-22,39.74492635,-0.06561449000000152
2019-04-23,39.57718842,-0.16773793000000126
2019-04-24,38.87700255,-0.7001858699999985
2019-04-25,38.38719015,-0.48981239999999815
2019-04-26,38.63292094,0.2457307899999961
2019-04-29,39.76603555,1.1331146099999998
2019-04-30,39.32273454,-0.443301009999999
2019-05-02,39.46101292,0.1382783800000027
2019-05-03,38.71958041,-0.7414325100000028
2019-05-07,38.29865326,-0.42092714999999714
2019-05-08,37.73827741,-0.5603758499999998
2019-05-09,35.88204398,-1.8562334300000032
2019-05-10,36.35099448,0.46895049999999827
2019-05-13,35.90217839,-0.448816089999994
2019-05-14,35.91275878,0.010580389999994111
2019-05-15,35.74198722,-0.1707715599999986
2019-05-16,34.941835499999996,-0.8001517200000023
2019-05-17,34.49440189,-0.4474336099999974
2019-05-20,35.18167907,0.6872771800000024
2019-05-21,36.15919978,0.9775207100000003
2019-05-22,36.55596931,0.39676953000000026
2019-05-23,36.79685628,0.24088696999999826
2019-05-24,35.96239526,-0.8344610199999991
2019-05-27,35.99462637,0.0322311099999979
2019-05-28,35.8089466,-0.18567977000000013
2019-05-29,34.97493437,-0.834012229999999
2019-05-30,35.72868919,0.7537548199999975
2019-05-31,35.67823023,-0.050458960000000275
2019-06-03,37.01711436,1.3388841300000038
2019-06-04,36.70837779,-0.30873657000000065
2019-06-05,37.3156464,0.6072686099999984
2019-06-07,37.28926374,-0.026382659999995894
2019-06-10,37.79034425,0.5010805099999942
2019-06-11,37.95959566,0.1692514100000011
2019-06-12,37.74869376,-0.2109018999999961
2019-06-13,36.97529085,-0.7734029100000015
2019-06-14,37.16706659,0.19177573999999709
2019-06-17,36.99025689,-0.17680969999999974
2019-06-18,37.42896964,0.43871275000000054
2019-06-19,38.54313221,1.1141625700000048
2019-06-20,39.20506763,0.6619354199999989
2019-06-21,39.34397943,0.13891179999999537
2019-06-24,39.34123557,-0.0027438599999953794
2019-06-25,39.51188112,0.17064554999999615
2019-06-26,39.55055375,0.03867263000000065
2019-06-27,40.26326611,0.7127123600000047
2019-06-28,40.66294142,0.39967530999999923
2019-07-01,40.11798797,-0.5449534500000013
2019-07-02,39.64736782,-0.470620150000002
2019-07-03,38.81049779,-0.83687003
2019-07-04,39.35157748,0.5410796900000037
2019-07-05,38.98720448,-0.3643730000000005
2019-07-08,37.66411763,-1.3230868500000028
2019-07-09,38.13784385,0.4737262200000032
2019-07-10,38.56528399,0.42744013999999453
2019-07-11,39.37727997,0.811995979999999
2019-07-12,39.27171381,-0.10556615999999508
2019-07-15,39.3863845,0.11467068999999697
2019-07-16,39.74432518,0.3579406799999987
2019-07-17,38.98683078,-0.7574943999999988
2019-07-18,39.13249073,0.14565995000000242
2019-07-19,39.82782461,0.6953338799999997
2019-07-22,40.09179454,0.2639699300000018
2019-07-23,40.12717347,0.03537893000000025
2019-07-24,39.41348258,-0.7136908900000023
2019-07-25,39.98201439,0.5685318100000032
2019-07-26,39.85131925,-0.13069514000000026
2019-07-29,38.92604152,-0.9252777300000048
2019-07-30,39.41686848,0.4908269599999997
2019-07-31,38.36130097,-1.055567509999996
2019-08-01,37.97518422,-0.38611674999999934
2019-08-05,36.14020032,-1.8349839000000046
2019-08-06,35.85259924,-0.2876010799999946
2019-08-07,35.53735662,-0.31524262000000647
2019-08-08,35.27900987,-0.2583467499999941
2019-08-09,35.62718525,0.3481753799999936
2019-08-12,35.84901982,0.22183457000000573
2019-08-13,35.14025634,-0.7087634800000018
2019-08-14,35.98937063,0.8491142900000028
2019-08-16,36.32424922,0.3348785899999953
2019-08-19,36.04172313,-0.2825260899999975
2019-08-20,36.80188073,0.7601575999999994
2019-08-21,36.99144327,0.18956253999999717
2019-08-22,36.40639751,-0.5850457599999999
2019-08-23,36.25934804,-0.1470494699999989
2019-08-26,35.93197017,-0.3273778699999994
2019-08-27,36.32800814,0.39603797000000185
2019-08-28,36.36754814,0.039539999999995246
2019-08-29,35.85979209,-0.5077560499999976
2019-08-30,36.42216905,0.5623769600000017
2019-09-02,36.13403636,-0.28813268999999764
2019-09-04,36.58949065,0.4554542899999987
2019-09-05,38.17135735,1.581866699999999
2019-09-06,38.83337136,0.66201401
2019-09-09,39.32003283,0.4866614700000014
2019-09-11,39.53178673,0.21175389999999794
2019-09-16,39.77859019,0.24680346000000242
2019-09-17,39.42510578,-0.3534844100000001
2019-09-18,40.056229200000004,0.6311234200000015
2019-09-19,41.15667277,1.100443569999996
2019-09-20,41.38647387,0.2298011000000031
2019-09-23,41.17485383,-0.21162003999999968
2019-09-24,41.46038549,0.28553165999999663
2019-09-25,40.7330001,-0.727385390000002
2019-09-26,40.95787383,0.22487372999999877
2019-09-27,40.38719524,-0.57067859
2019-09-30,40.93295295,0.5457577100000037
2019-10-01,40.62136033,-0.311592619999999
2019-10-02,39.45000759,-1.1713527400000032
2019-10-07,39.91147734,0.4614697499999991
2019-10-08,40.80912482,0.8976474800000034
2019-10-10,40.696003399999995,-0.11312142000000591
2019-10-11,41.47633367,0.7803302700000074
2019-10-14,42.1977568,0.721423129999998
2019-10-15,42.24025094,0.04249414000000229
2019-10-16,42.65266957,0.4124186299999977
2019-10-17,42.83430521,0.1816356399999961
2019-10-18,42.30943523,-0.5248699799999983
2019-10-21,42.93237029,0.6229350600000032
2019-10-22,43.63937113,0.7070008399999992
2019-10-23,43.69155702,0.05218588999999696
2019-10-24,43.22198984,-0.46956717999999853
2019-10-25,43.32587154,0.1038817000000023
2019-10-28,43.8488243,0.5229527599999955
2019-10-29,43.75121541,-0.0976088899999965
2019-10-30,43.14971362,-0.6015017900000004
2019-10-31,43.14794262,-0.0017709999999979686
