Date,Open,High,Low,Close,Adj Close,Volume
2018-07-02,183.82000732421875,187.3000030517578,183.4199981689453,187.17999267578125,183.1258087158203,17731300
2018-07-03,187.7899932861328,187.9499969482422,183.5399932861328,183.9199981689453,179.93641662597656,13954800
2018-07-05,185.25999450683594,186.41000366210938,184.27999877929688,185.39999389648438,181.3843536376953,16604200
2018-07-06,185.4199981689453,188.42999267578125,185.1999969482422,187.97000122070312,183.898681640625,17485200
2018-07-09,189.5,190.67999267578125,189.3000030517578,190.5800018310547,186.45216369628906,19756600
2018-07-10,190.7100067138672,191.27999877929688,190.17999267578125,190.35000610351562,186.2271728515625,15939100
2018-07-11,188.5,189.77999877929688,187.61000061035156,187.8800048828125,183.81063842773438,18831500
2018-07-12,189.52999877929688,191.41000366210938,189.30999755859375,191.02999877929688,186.8924102783203,18041100
2018-07-13,191.0800018310547,191.83999633789062,190.89999389648438,191.3300018310547,187.18589782714844,12513900
2018-07-16,191.52000427246094,192.64999389648438,190.4199981689453,190.91000366210938,186.7750244140625,15043100
2018-07-17,189.75,191.8699951171875,189.1999969482422,191.4499969482422,187.3032989501953,15534500
2018-07-18,191.77999877929688,191.8000030517578,189.92999267578125,190.39999389648438,186.2760467529297,16393400
2018-07-19,189.69000244140625,192.5500030517578,189.69000244140625,191.8800048828125,187.72402954101562,20286800
2018-07-20,191.77999877929688,192.42999267578125,190.1699981689453,191.44000244140625,187.29356384277344,20676200
2018-07-23,190.67999267578125,191.9600067138672,189.55999755859375,191.61000061035156,187.4598388671875,15989400
2018-07-24,192.4499969482422,193.66000366210938,192.0500030517578,193.0,188.8197479248047,18697900
2018-07-25,193.05999755859375,194.85000610351562,192.42999267578125,194.82000732421875,190.600341796875,16709900
2018-07-26,194.61000061035156,195.9600067138672,193.61000061035156,194.2100067138672,190.0035400390625,19076000
2018-07-27,194.99000549316406,195.19000244140625,190.10000610351562,190.97999572753906,186.84352111816406,24024000
2018-07-30,191.89999389648438,192.1999969482422,189.07000732421875,189.91000366210938,185.7966766357422,21029500
2018-07-31,190.3000030517578,192.13999938964844,189.33999633789062,190.2899932861328,186.16842651367188,39373000
2018-08-01,199.1300048828125,201.75999450683594,197.30999755859375,201.5,197.13565063476562,67935700
2018-08-02,200.5800018310547,208.3800048828125,200.35000610351562,207.38999938964844,202.8980712890625,62404000
2018-08-03,207.02999877929688,208.74000549316406,205.47999572753906,207.99000549316406,203.4850616455078,33447400
2018-08-06,208.0,209.25,207.07000732421875,209.07000732421875,204.5416717529297,25425400
2018-08-07,209.32000732421875,209.5,206.75999450683594,207.11000061035156,202.62413024902344,25587400
2018-08-08,206.0500030517578,207.80999755859375,204.52000427246094,207.25,202.76112365722656,22525500
2018-08-09,209.52999877929688,209.77999877929688,207.1999969482422,208.8800048828125,204.35580444335938,23492600
2018-08-10,207.36000061035156,209.10000610351562,206.6699981689453,207.52999877929688,203.74710083007812,24611200
2018-08-13,209.30999755859375,210.9499969482422,207.6999969482422,208.8699951171875,205.0626678466797,25890900
2018-08-14,210.16000366210938,210.55999755859375,208.25999450683594,209.75,205.92666625976562,20748000
2018-08-15,209.22000122070312,210.74000549316406,208.3300018310547,210.24000549316406,206.40771484375,28807600
2018-08-16,211.75,213.80999755859375,211.47000122070312,213.32000732421875,209.43157958984375,28500400
2018-08-17,213.44000244140625,217.9499969482422,213.16000366210938,217.5800018310547,213.6138916015625,35427000
2018-08-20,218.10000610351562,219.17999267578125,215.11000061035156,215.4600067138672,211.53256225585938,30287700
2018-08-21,216.8000030517578,217.19000244140625,214.02999877929688,215.0399932861328,211.12020874023438,26159800
2018-08-22,214.10000610351562,216.36000061035156,213.83999633789062,215.0500030517578,211.13003540039062,19018100
2018-08-23,214.64999389648438,217.0500030517578,214.60000610351562,215.49000549316406,211.56201171875,18883200
2018-08-24,216.60000610351562,216.89999389648438,215.11000061035156,216.16000366210938,212.2198028564453,18476400
2018-08-27,217.14999389648438,218.74000549316406,216.3300018310547,217.94000244140625,213.96734619140625,20525100
2018-08-28,219.00999450683594,220.5399932861328,218.9199981689453,219.6999969482422,215.6952667236328,22776800
2018-08-29,220.14999389648438,223.49000549316406,219.41000366210938,222.97999572753906,218.9154815673828,27254800
2018-08-30,223.25,228.25999450683594,222.39999389648438,225.02999877929688,220.9281005859375,48793800
2018-08-31,226.50999450683594,228.8699951171875,226.0,227.6300048828125,223.480712890625,43340100
2018-09-04,228.41000366210938,229.17999267578125,226.6300048828125,228.36000061035156,224.19741821289062,27390100
2018-09-05,228.99000549316406,229.6699981689453,225.10000610351562,226.8699951171875,222.73458862304688,33333000
2018-09-06,226.22999572753906,227.35000610351562,221.3000030517578,223.10000610351562,219.03330993652344,34290000
2018-09-07,221.85000610351562,225.3699951171875,220.7100067138672,221.3000030517578,217.26611328125,37619800
2018-09-10,220.9499969482422,221.85000610351562,216.47000122070312,218.3300018310547,214.35023498535156,39516500
2018-09-11,218.00999450683594,224.3000030517578,216.55999755859375,223.85000610351562,219.76963806152344,35749000
2018-09-12,224.94000244140625,225.0,219.83999633789062,221.07000732421875,217.04029846191406,49278700
2018-09-13,223.52000427246094,228.35000610351562,222.57000732421875,226.41000366210938,222.282958984375,41706400
2018-09-14,225.75,226.83999633789062,222.52000427246094,223.83999633789062,219.7598114013672,31999300
2018-09-17,222.14999389648438,222.9499969482422,217.27000427246094,217.8800048828125,213.908447265625,37195100
2018-09-18,217.7899932861328,221.85000610351562,217.1199951171875,218.24000549316406,214.2618865966797,31571700
2018-09-19,218.5,219.6199951171875,215.3000030517578,218.3699951171875,214.38949584960938,27123800
2018-09-20,220.24000549316406,222.27999877929688,219.14999389648438,220.02999877929688,216.01927185058594,26608800
2018-09-21,220.77999877929688,221.36000061035156,217.2899932861328,217.66000366210938,213.6924591064453,96246700
2018-09-24,216.82000732421875,221.25999450683594,216.6300048828125,220.7899932861328,216.76539611816406,27693400
2018-09-25,219.75,222.82000732421875,219.6999969482422,222.19000244140625,218.13987731933594,24554400
2018-09-26,221.0,223.75,219.75999450683594,220.4199981689453,216.4021453857422,23984700
2018-09-27,223.82000732421875,226.44000244140625,223.5399932861328,224.9499969482422,220.84957885742188,30181200
2018-09-28,224.7899932861328,225.83999633789062,224.02000427246094,225.74000549316406,221.6251678466797,22929400
2018-10-01,227.9499969482422,229.4199981689453,226.35000610351562,227.25999450683594,223.11746215820312,23600800
2018-10-02,227.25,230.0,226.6300048828125,229.27999877929688,225.10064697265625,24788200
2018-10-03,230.0500030517578,233.47000122070312,229.77999877929688,232.07000732421875,227.8397979736328,28654800
2018-10-04,230.77999877929688,232.35000610351562,226.72999572753906,227.99000549316406,223.83416748046875,32042000
2018-10-05,227.9600067138672,228.41000366210938,220.5800018310547,224.2899932861328,220.20159912109375,33580500
2018-10-08,222.2100067138672,224.8000030517578,220.1999969482422,223.77000427246094,219.69110107421875,29663900
2018-10-09,223.63999938964844,227.27000427246094,222.25,226.8699951171875,222.73458862304688,26891000
2018-10-10,225.4600067138672,226.35000610351562,216.0500030517578,216.36000061035156,212.41615295410156,41990600
2018-10-11,214.52000427246094,219.5,212.32000732421875,214.4499969482422,210.5409698486328,53124400
2018-10-12,220.4199981689453,222.8800048828125,216.83999633789062,222.11000061035156,218.06134033203125,40337900
2018-10-15,221.16000366210938,221.8300018310547,217.27000427246094,217.36000061035156,213.39791870117188,30791000
2018-10-16,218.92999267578125,222.99000549316406,216.75999450683594,222.14999389648438,218.10060119628906,29184000
2018-10-17,222.3000030517578,222.63999938964844,219.33999633789062,221.19000244140625,217.15811157226562,22885400
2018-10-18,217.86000061035156,219.74000549316406,213.0,216.02000427246094,212.0823516845703,32581300
