,date,open,high,low,close,adj_close,volume,Stockname,Open_USD,High_USD,Low_USD,Close_USD,Adj_Close_USD
0,2018-05-04,178.25,184.25,178.1699981689453,183.8300018310547,179.1575164794922,56201300,AAPL,0.16560126754222557,0.17117550375683063,0.1655269426915756,0.17078530892293017,0.1664443860797816
1,2018-05-07,185.17999267578125,187.6699981689453,184.75,185.16000366210938,180.45372009277344,42451400,AAPL,0.17110700904650672,0.17340778347838948,0.17070969419838675,0.17108853912276517,0.16673991542083158
2,2018-05-08,184.9900054931641,186.22000122070312,183.6699981689453,186.0500030517578,181.3210906982422,28402800,AAPL,0.1716968774105761,0.1728384873320624,0.17047172400229738,0.17268070499838653,0.16829160580093322
3,2018-05-09,186.5500030517578,187.3999938964844,185.22000122070312,187.3600006103516,182.5977935791016,23211200,AAPL,0.17318803378155065,0.1739771425498291,0.17195329565087197,0.17394001385255495,0.1695189082041458
4,2018-05-10,187.7400054931641,190.3699951171875,187.6499938964844,190.0399932861328,185.2096710205078,27989300,AAPL,0.17548639259390614,0.17794472527833805,0.1754022559691551,0.1776362623552171,0.17312121066320346
5,2018-05-11,189.4900054931641,190.05999755859372,187.4499969482422,188.58999633789062,184.50526428222656,26212200,AAPL,0.17763153051720804,0.1781658519063569,0.1757191877571793,0.17678784483935578,0.17295873942077747
6,2018-05-14,189.00999450683597,189.52999877929688,187.8600006103516,188.1499938964844,184.0747985839844,20778800,AAPL,0.17691739261270434,0.17740412772039688,0.1758409737586782,0.1761124136695235,0.17229794380005348
7,2018-05-15,186.77999877929688,187.07000732421875,185.1000061035156,186.44000244140625,182.4018402099609,23695200,AAPL,0.1735182567307512,0.1737876741067055,0.17195754679217556,0.1732024007920469,0.16945095590835618
8,2018-05-16,186.07000732421875,188.4600067138672,186.0,188.17999267578125,184.1041412353516,19183100,AAPL,0.17203993458678646,0.1742497229592947,0.17197520596312277,0.17399082257288395,0.17022229896566363
9,2018-05-17,188.0,188.91000366210938,186.3600006103516,186.9900054931641,182.9399261474609,17294000,AAPL,0.17398400752587023,0.17482616754713087,0.17246627525910949,0.17304931129247433,0.1693011781256488
10,2018-05-18,187.19000244140625,187.80999755859372,186.1300048828125,186.30999755859372,182.27464294433597,18297700,AAPL,0.17318496735137526,0.17375857615915194,0.17220427586046586,0.1723708019851098,0.16863736137393076
11,2018-05-21,188.0,189.2700042724609,186.91000366210938,187.6300048828125,183.56607055664062,18400800,AAPL,0.17340664857317664,0.1745780697676504,0.1724012623396094,0.17306537403456004,0.16931689939879965
12,2018-05-22,188.3800048828125,188.8800048828125,186.77999877929688,187.16000366210938,183.1062164306641,15240700,AAPL,0.17522684829508653,0.17569193706181654,0.17373855856419734,0.17409203056879463,0.17032128876067704
13,2018-05-23,186.3500061035156,188.5,185.75999450683597,188.3600006103516,184.2802734375,20058400,AAPL,0.17223492176514393,0.17422206433787252,0.17168960060675237,0.17409266920434155,0.17032196103463587
14,2018-05-24,188.7700042724609,188.83999633789062,186.2100067138672,188.1499938964844,184.0747985839844,23234000,AAPL,0.17504325767589535,0.17510816014380332,0.1726694148928449,0.17446833245712415,0.1706894722196897
15,2018-05-25,188.22999572753903,189.6499938964844,187.6499938964844,188.5800018310547,184.49549865722656,17461000,AAPL,0.17447383590322085,0.17579005825425392,0.173936221566548,0.17479826298103002,0.17101226206368308
16,2018-05-29,187.6000061035156,188.75,186.8699951171875,187.8999938964844,183.83023071289062,22514100,AAPL,0.17366948366808702,0.17473408302696813,0.17299368075261334,0.17394719541337808,0.17017963865564473
17,2018-05-30,187.72000122070312,188.0,186.77999877929688,187.5,183.4388885498047,18690500,AAPL,0.17393194686988464,0.17419137970862106,0.17306098770925685,0.17372810476258752,0.16996528238673644
