,0,1
0,['RT  Samsungs 65inch Q60 QLED 4K TV is 997 at Amazon which is the lowest price that weve seen so far If youre looking for'],"{'neg': 0.095, 'neu': 0.842, 'pos': 0.062, 'compound': -0.2263}"
1,['The Galaxy Fold fell short of Samsungs claims in folding torture test  '],"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
2,['Samsungs Galaxy Home Bixby speaker quietly missed another launch date  '],"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
