,Section,Title,URL,Date,Text,Cleansed Text,Amount Cleansed,Frequency,Amount Cleansed (%)
0,Business,Google snaps up Fitbit for $2.1bn,https://www.theguardian.com/business/2019/nov/01/google-snaps-up-fitbit-for-21bn,2019-11-01T14:26:19Z,"Google has snapped up the Fitbit activity tracker business in a $2.1bn (£1.6bn) deal that will enable the search giant to go toe-to-toe with Apple in the fast-growing smartwatch and wearables business.

Google is paying cash for the San Francisco-based Fitbit, which was set up in 2007.

It is paying $7.35 per share – a premium of more than 70% to the Fitbit share price before the shares were suspended earlier this week amid takeover speculation.

The price, however, is a fraction of the company’s value when it floated in 2015. The shares were initially priced at $20, and soared to more than $50 in the weeks following the initial public offer. But it has suffered in recent years from competition from bigger rivals Apple, Samsung and China’s Xiaomi. In August the group’s shares hit a low of $2.85.

The deal, which is Google’s biggest consumer purchase since it bought home-tech business Nest five years ago for $3bn, will have to be approved by shareholders and regulators, especially over how it handles Fitbit users’ data. The firm claims to have 28m active users worldwide and its fitness trackers store location and physical health data for users who monitor their activity, sleep and and exercise using a range of wearable devices.

Fitbit said it would not sell customers’ personal data and pledged that wellness data would not be used by Google ads.

Google has offered its own fitness tracking service, called Google Fit, since 2014, but has relied on third parties such as Fossil and Tag Heuer to produce Android-compatible smartwatches.

In a blogpost announcing the deal Rick Osterloh, Google’s senior vice president in charge of devices & services, said Fitbit had been a pioneer but that Google could “help spur innovation in wearables and build products to benefit even more people around the world.”

The market for wearables is growing rapidly. Last week, in its latest quarterly financial results, Apple reported annual sales growth of more than 50% in its “wearables” division, which includes watches. The iPhone-maker’s total sales from wearables over the three month period were £6.5bn.

The deal will expand Google’s range of consumer products, which already includes smartphones, headphones, smart speakers and laptops.

Osterloh wrote that Google would not misuse Fitbit users’ personal data: “We will never sell personal information to anyone. Fitbit health and wellness data will not be used for Google ads. And we will give Fitbit users the choice to review, move, or delete their data.”

Earlier this week, amid reports that the deal was being finalised, the British Labour party wrote to the UK’s competition regulator calling for the takeover to be blocked. Tom Watson, the shadow digital, culture, media and sport secretary, called the deal a “data grab”.

He said: “If this acquisition were to proceed, Google could have information on how we sleep, when we move, what we eat, on our breathing and our heartbeats. This data could hardly be more sensitive, but … all this information could then be used [for] micro-targeting, advertising, and behaviour modification. The risk to consumers here is significant.”

Watson has also written to the information commissioner, Elizabeth Denham, expressing concern over the data aspects of the merger and asking her office to assess whether it raises privacy concerns.

Fitbit insisted its users’ data would be safe in the hands of its new owner. In a statement it said: “Consumer trust is paramount to Fitbit. Strong privacy and security guidelines have been part of Fitbit’s DNA since day one, and this will not change. Fitbit will continue to put users in control of their data and will remain transparent about the data it collects and why.”

The deal is expected to be completed in 2020, but still needs approval from shareholders and regulators.

Fitbit co-founder and CEO, James Park, said: “Google is an ideal partner to advance our mission. With Google’s resources and global platform, Fitbit will be able to accelerate innovation in the wearables category, scale faster, and make health even more accessible to everyone. I could not be more excited for what lies ahead.”","[('Google', 'NNP'), ('snap', 'JJ'), ('Fitbit', 'NNP'), ('activity', 'NN'), ('tracker', 'NN'), ('business', 'NN'), ('2', 'CD'), ('1bn', 'CD'), ('1', 'CD'), ('6bn', 'CD'), ('deal', 'NN'), ('enable', 'JJ'), ('search', 'NN'), ('giant', 'NN'), ('go', 'VBP'), ('toe', 'JJ'), ('toe', 'NN'), ('Apple', 'NNP'), ('fast', 'NN'), ('grow', 'NN'), ('smartwatch', 'NN'), ('wearables', 'NNS'), ('business', 'NN'), ('Google', 'NNP'), ('pay', 'NN'), ('cash', 'NN'), ('San', 'NNP'), ('Francisco', 'NNP'), ('base', 'NN'), ('Fitbit', 'NNP'), ('set', 'NN'), ('2007', 'CD'), ('It', 'PRP'), ('pay', 'VBD'), ('7', 'CD'), ('35', 'CD'), ('per', 'IN'), ('share', 'NN'), ('premium', 'NN'), ('70', 'CD'), ('Fitbit', 'NNP'), ('share', 'NN'), ('price', 'NN'), ('share', 'NN'), ('suspend', 'VBN'), ('earlier', 'RBR'), ('week', 'NN'), ('amid', 'IN'), ('takeover', 'NN'), ('speculation', 'NN'), ('The', 'DT'), ('price', 'NN'), ('however', 'RB'), ('fraction', 'NN'), ('company', 'NN'), ('value', 'NN'), ('float', 'NN'), ('2015', 'CD'), ('The', 'DT'), ('share', 'NN'), ('initially', 'RB'), ('price', 'NN'), ('20', 'CD'), ('soar', 'VBD'), ('50', 'CD'), ('weeks', 'NNS'), ('follow', 'JJ'), ('initial', 'JJ'), ('public', 'NN'), ('offer', 'NN'), ('But', 'CC'), ('suffer', 'VBP'), ('recent', 'JJ'), ('years', 'NNS'), ('competition', 'NN'), ('bigger', 'JJR'), ('rival', 'NN'), ('Apple', 'NNP'), ('Samsung', 'NNP'), ('China', 'NNP'), ('Xiaomi', 'NNP'), ('In', 'IN'), ('August', 'NNP'), ('group', 'NN'), ('share', 'NN'), ('hit', 'VBD'), ('low', 'JJ'), ('2', 'CD'), ('85', 'CD'), ('The', 'DT'), ('deal', 'NN'), ('Google', 'NNP'), ('biggest', 'JJS'), ('consumer', 'NN'), ('purchase', 'NN'), ('since', 'IN'), ('buy', 'NN'), ('home', 'NN'), ('tech', 'NN'), ('business', 'NN'), ('Nest', 'NNP'), ('five', 'CD'), ('years', 'NNS'), ('ago', 'RB'), ('3bn', 'CD'), ('approve', 'JJ'), ('shareholders', 'NNS'), ('regulators', 'NNS'), ('especially', 'RB'), ('handle', 'VBP'), ('Fitbit', 'NNP'), ('users', 'NNS'), ('data', 'VBP'), ('The', 'DT'), ('firm', 'NN'), ('claim', 'NN'), ('28m', 'CD'), ('active', 'JJ'), ('users', 'NNS'), ('worldwide', 'VBP'), ('fitness', 'JJ'), ('trackers', 'NNS'), ('store', 'VBP'), ('location', 'JJ'), ('physical', 'JJ'), ('health', 'NN'), ('data', 'NNS'), ('users', 'NNS'), ('monitor', 'VBP'), ('activity', 'NN'), ('sleep', 'NN'), ('exercise', 'NN'), ('use', 'NN'), ('range', 'NN'), ('wearable', 'JJ'), ('devices', 'NNS'), ('Fitbit', 'NNP'), ('say', 'VBP'), ('would', 'MD'), ('sell', 'VB'), ('customers', 'NNS'), ('personal', 'JJ'), ('data', 'NNS'), ('pledge', 'NN'), ('wellness', 'NN'), ('data', 'NNS'), ('would', 'MD'), ('use', 'VB'), ('Google', 'NNP'), ('ads', 'NNS'), ('Google', 'NNP'), ('offer', 'NN'), ('fitness', 'NN'), ('track', 'NN'), ('service', 'NN'), ('call', 'NN'), ('Google', 'NNP'), ('Fit', 'NNP'), ('since', 'IN'), ('2014', 'CD'), ('rely', 'JJ'), ('third', 'JJ'), ('party', 'NN'), ('Fossil', 'NNP'), ('Tag', 'NNP'), ('Heuer', 'NNP'), ('produce', 'VBP'), ('Android', 'NNP'), ('compatible', 'JJ'), ('smartwatches', 'NNS'), ('In', 'IN'), ('blogpost', 'NN'), ('announce', 'NN'), ('deal', 'NN'), ('Rick', 'NNP'), ('Osterloh', 'NNP'), ('Google', 'NNP'), ('senior', 'JJ'), ('vice', 'NN'), ('president', 'NN'), ('charge', 'NN'), ('devices', 'NNS'), ('service', 'NN'), ('say', 'VBP'), ('Fitbit', 'NNP'), ('pioneer', 'VBP'), ('Google', 'NNP'), ('could', 'MD'), ('help', 'VB'), ('spur', 'VB'), ('innovation', 'NN'), ('wearables', 'NNS'), ('build', 'VBP'), ('products', 'NNS'), ('benefit', 'VB'), ('even', 'RB'), ('people', 'NNS'), ('around', 'IN'), ('world', 'NN'), ('The', 'DT'), ('market', 'NN'), ('wearables', 'VBZ'), ('grow', 'VBP'), ('rapidly', 'RB'), ('Last', 'JJ'), ('week', 'NN'), ('latest', 'JJS'), ('quarterly', 'JJ'), ('financial', 'JJ'), ('result', 'NN'), ('Apple', 'NNP'), ('report', 'NN'), ('annual', 'JJ'), ('sales', 'NNS'), ('growth', 'NN'), ('50', 'CD'), ('wearables', 'NNS'), ('division', 'NN'), ('include', 'VBP'), ('watch', 'VB'), ('The', 'DT'), ('iPhone', 'NN'), ('maker', 'NN'), ('total', 'JJ'), ('sales', 'NNS'), ('wearables', 'NNS'), ('three', 'CD'), ('month', 'NN'), ('period', 'NN'), ('6', 'CD'), ('5bn', 'CD'), ('The', 'DT'), ('deal', 'NN'), ('expand', 'NN'), ('Google', 'NNP'), ('range', 'NN'), ('consumer', 'NN'), ('products', 'NNS'), ('already', 'RB'), ('include', 'VBP'), ('smartphones', 'NNS'), ('headphones', 'NNS'), ('smart', 'JJ'), ('speakers', 'NNS'), ('laptops', 'VBP'), ('Osterloh', 'NNP'), ('write', 'JJ'), ('Google', 'NNP'), ('would', 'MD'), ('misuse', 'VB'), ('Fitbit', 'NNP'), ('users', 'NNPS'), ('personal', 'JJ'), ('data', 'NN'), ('We', 'PRP'), ('never', 'RB'), ('sell', 'VBP'), ('personal', 'JJ'), ('information', 'NN'), ('anyone', 'NN'), ('Fitbit', 'NNP'), ('health', 'NN'), ('wellness', 'NN'), ('data', 'NNS'), ('use', 'VBP'), ('Google', 'NNP'), ('ads', 'NNS'), ('And', 'CC'), ('give', 'VB'), ('Fitbit', 'NNP'), ('users', 'JJ'), ('choice', 'NN'), ('review', 'NN'), ('move', 'VBP'), ('delete', 'NN'), ('data', 'NNS'), ('Earlier', 'RBR'), ('week', 'NN'), ('amid', 'IN'), ('report', 'NN'), ('deal', 'NN'), ('finalise', 'RB'), ('British', 'NNP'), ('Labour', 'NNP'), ('party', 'NN'), ('write', 'NN'), ('UK', 'NNP'), ('competition', 'NN'), ('regulator', 'NN'), ('call', 'NN'), ('takeover', 'NN'), ('block', 'NN'), ('Tom', 'NNP'), ('Watson', 'NNP'), ('shadow', 'VBD'), ('digital', 'JJ'), ('culture', 'NN'), ('media', 'NNS'), ('sport', 'NN'), ('secretary', 'NN'), ('call', 'NN'), ('deal', 'NN'), ('data', 'NNS'), ('grab', 'NN'), ('He', 'PRP'), ('say', 'VBP'), ('If', 'IN'), ('acquisition', 'NN'), ('proceed', 'VBP'), ('Google', 'NNP'), ('could', 'MD'), ('information', 'NN'), ('sleep', 'VB'), ('move', 'NN'), ('eat', 'NN'), ('breathe', 'NN'), ('heartbeats', 'NNS'), ('This', 'DT'), ('data', 'NN'), ('could', 'MD'), ('hardly', 'RB'), ('sensitive', 'JJ'), ('information', 'NN'), ('could', 'MD'), ('use', 'VB'), ('micro', 'JJ'), ('target', 'NN'), ('advertise', 'VB'), ('behaviour', 'JJ'), ('modification', 'NN'), ('The', 'DT'), ('risk', 'NN'), ('consumers', 'NNS'), ('significant', 'JJ'), ('Watson', 'NNP'), ('also', 'RB'), ('write', 'VBP'), ('information', 'NN'), ('commissioner', 'NN'), ('Elizabeth', 'NNP'), ('Denham', 'NNP'), ('express', 'NN'), ('concern', 'NN'), ('data', 'NNS'), ('aspects', 'NNS'), ('merger', 'NN'), ('ask', 'NN'), ('office', 'NN'), ('assess', 'NN'), ('whether', 'IN'), ('raise', 'NN'), ('privacy', 'NN'), ('concern', 'NN'), ('Fitbit', 'NNP'), ('insist', 'NN'), ('users', 'NNS'), ('data', 'NNS'), ('would', 'MD'), ('safe', 'VB'), ('hand', 'NN'), ('new', 'JJ'), ('owner', 'NN'), ('In', 'IN'), ('statement', 'NN'), ('say', 'VBP'), ('Consumer', 'NNP'), ('trust', 'NN'), ('paramount', 'NN'), ('Fitbit', 'NNP'), ('Strong', 'NNP'), ('privacy', 'NN'), ('security', 'NN'), ('guidelines', 'NNS'), ('part', 'NN'), ('Fitbit', 'NNP'), ('DNA', 'NNP'), ('since', 'IN'), ('day', 'NN'), ('one', 'CD'), ('change', 'NN'), ('Fitbit', 'NNP'), ('continue', 'VBP'), ('put', 'VBN'), ('users', 'NNS'), ('control', 'NN'), ('data', 'NNS'), ('remain', 'VBP'), ('transparent', 'JJ'), ('data', 'NNS'), ('collect', 'VBP'), ('The', 'DT'), ('deal', 'NN'), ('expect', 'VB'), ('complete', 'JJ'), ('2020', 'CD'), ('still', 'RB'), ('need', 'VBP'), ('approval', 'NN'), ('shareholders', 'NNS'), ('regulators', 'NNS'), ('Fitbit', 'NNP'), ('co', 'NN'), ('founder', 'NN'), ('CEO', 'NNP'), ('James', 'NNP'), ('Park', 'NNP'), ('say', 'VBP'), ('Google', 'NNP'), ('ideal', 'JJ'), ('partner', 'NN'), ('advance', 'NN'), ('mission', 'NN'), ('With', 'IN'), ('Google', 'NNP'), ('resources', 'NNS'), ('global', 'JJ'), ('platform', 'NN'), ('Fitbit', 'NNP'), ('able', 'JJ'), ('accelerate', 'NN'), ('innovation', 'NN'), ('wearables', 'VBZ'), ('category', 'JJ'), ('scale', 'NN'), ('faster', 'RBR'), ('make', 'VBP'), ('health', 'NN'), ('even', 'RB'), ('accessible', 'JJ'), ('everyone', 'NN'), ('I', 'PRP'), ('could', 'MD'), ('excite', 'VB'), ('lie', 'CD'), ('ahead', 'RB')]",3758,"[('Fitbit', 15), ('Google', 14), ('data', 13), ('The', 9), ('deal', 7)]",89.6
