,0,1
0,['A bug lets any fingerprint unlock the Galaxy S10 and Note 10 and Samsung blames phone covers '],"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}"
1,['Samsung Galaxy Fold to launch in Korea on Sept 6 no official US release date listed yet  '],"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}"
2,['New Pixel phones buds Chromebook Nest products and Stadia pics flashed up on screen No watch madebygoogle '],"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}"
