,0,1
0,['Tweets']------------------------------,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,['0']-----------------------------------,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
2,['What trade war20190330 23504500000']--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
3,['Yeah kimchi trade war20190330 21194600000'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
4,['BarrCoverUp ReleaseTheFullMuellerReport CigarMtg666 YouMayThinkItsOk GOPCoverUp TrumpRussia TrumpBudget NOTMYPRESIDENT SDNY GOPCorruption LockHimUp PutinRebuildsUSSR RUreplacesUSwChina tradewar trumptarriffs IdiotInChief trumpSOHO Resist 20190330 19224200001'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
5,['Interesting take on trade warreally  20190330 19002100000'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
6,['Maybe they should have considered the impacts of a global trade war20190330 15482800000'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
