Date,Open,High,Low,Close,Adj Close,Volume
2018-05-04,178.25,184.25,178.1699981689453,183.8300018310547,179.1575164794922,56201300
2018-05-07,185.17999267578125,187.6699981689453,184.75,185.16000366210938,180.45372009277344,42451400
2018-05-08,184.99000549316406,186.22000122070312,183.6699981689453,186.0500030517578,181.3210906982422,28402800
2018-05-09,186.5500030517578,187.39999389648438,185.22000122070312,187.36000061035156,182.59779357910156,23211200
2018-05-10,187.74000549316406,190.3699951171875,187.64999389648438,190.0399932861328,185.2096710205078,27989300
2018-05-11,189.49000549316406,190.05999755859375,187.4499969482422,188.58999633789062,184.50526428222656,26212200
2018-05-14,189.00999450683594,189.52999877929688,187.86000061035156,188.14999389648438,184.07479858398438,20778800
2018-05-15,186.77999877929688,187.07000732421875,185.10000610351562,186.44000244140625,182.40184020996094,23695200
2018-05-16,186.07000732421875,188.4600067138672,186.0,188.17999267578125,184.10414123535156,19183100
2018-05-17,188.0,188.91000366210938,186.36000061035156,186.99000549316406,182.93992614746094,17294000
2018-05-18,187.19000244140625,187.80999755859375,186.1300048828125,186.30999755859375,182.27464294433594,18297700
2018-05-21,188.0,189.27000427246094,186.91000366210938,187.6300048828125,183.56607055664062,18400800
2018-05-22,188.3800048828125,188.8800048828125,186.77999877929688,187.16000366210938,183.10621643066406,15240700
2018-05-23,186.35000610351562,188.5,185.75999450683594,188.36000061035156,184.2802734375,20058400
2018-05-24,188.77000427246094,188.83999633789062,186.2100067138672,188.14999389648438,184.07479858398438,23234000
2018-05-25,188.22999572753906,189.64999389648438,187.64999389648438,188.5800018310547,184.49549865722656,17461000
2018-05-29,187.60000610351562,188.75,186.8699951171875,187.89999389648438,183.83023071289062,22514100
2018-05-30,187.72000122070312,188.0,186.77999877929688,187.5,183.4388885498047,18690500
2018-05-31,187.22000122070312,188.22999572753906,186.13999938964844,186.8699951171875,182.822509765625,27482800
2018-06-01,187.99000549316406,190.25999450683594,187.75,190.24000549316406,186.1195068359375,23442500
2018-06-04,191.63999938964844,193.4199981689453,191.35000610351562,191.8300018310547,187.6750946044922,26266200
2018-06-05,193.07000732421875,193.94000244140625,192.36000061035156,193.30999755859375,189.12303161621094,21566000
2018-06-06,193.6300048828125,194.0800018310547,191.9199981689453,193.97999572753906,189.7785186767578,20933600
