,Date,Volume,Open_USD,High_USD,Low_USD,Adj_Close_USD
36,22/8/2018,19018100.0,0.19146123199999998,0.19348225600000002,0.191228715,0.18880530399999998
37,23/8/2018,18883200.0,0.191223872,0.193361953,0.19117934,0.18847290100000003
38,24/8/2018,18476400.0,0.19420778800000002,0.194476763,0.19287182,0.19028041199999998
39,27/8/2018,20525100.0,0.19515500300000002,0.19658396399999997,0.194418068,0.19229472399999997
40,28/8/2018,22776800.0,0.198089632,0.199473481,0.198008232,0.195091535
41,29/8/2018,27254800.0,0.19756855199999998,0.20056596899999998,0.196904465,0.196460668
42,30/8/2018,48793800.0,0.20116983800000002,0.205684328,0.2004039,0.199077582
43,31/8/2018,43340100.0,0.202707403,0.204819405,0.202251,0.19999645
44,4/9/2018,27390100.0,0.204381638,0.205070626,0.202788892,0.20061221
45,5/9/2018,33333000.0,0.20405172100000002,0.204657659,0.200585364,0.19847755399999997
46,6/9/2018,34290000.0,0.20171983899999998,0.202718505,0.19732397,0.195302855
47,7/9/2018,37619800.0,0.197595821,0.20073098,0.196580454,0.193513071
48,10/9/2018,39516500.0,0.195685571,0.196482669,0.191717838,0.18984045600000002
49,11/9/2018,35749000.0,0.19318355399999998,0.19875727199999998,0.191898679,0.194742814
50,12/9/2018,49278700.0,0.199326123,0.19937928800000002,0.194806853,0.192325957
51,13/9/2018,41706400.0,0.199350857,0.203658593,0.198503583,0.198247573
52,14/9/2018,31999300.0,0.201753286,0.20272741800000002,0.19886663100000002,0.19639984100000002
53,17/9/2018,37195100.0,0.19747230100000002,0.198183435,0.19313440899999998,0.190146273
54,18/9/2018,31571700.0,0.193709237,0.19732034,0.19311332,0.19057122899999998
55,19/9/2018,27123800.0,0.19478281,0.195781234,0.19193015800000002,0.191118482
56,20/9/2018,26608800.0,0.196868088,0.198691597,0.19589374899999998,0.19309526
57,21/9/2018,96246700.0,0.197814115,0.19833378399999999,0.194687145,0.191463832
58,24/9/2018,27693400.0,0.194098025,0.19807271699999998,0.193927934,0.19404913699999998
59,25/9/2018,24554400.0,0.196514351,0.19925974600000002,0.196469635,0.195074478
60,26/9/2018,23984700.0,0.198128385,0.200593783,0.19701670899999998,0.19400636899999998
61,27/9/2018,30181200.0,0.201276738,0.203632845,0.201024927,0.198605492
62,28/9/2018,22929400.0,0.202385297,0.203330647,0.201692053,0.199535908
63,1/10/2018,23600800.0,0.20505888100000003,0.206381263,0.20361956399999998,0.200711638
64,2/10/2018,24788200.0,0.20326277399999998,0.20572249899999998,0.202708222,0.20134029399999998
65,3/10/2018,28654800.0,0.20541385899999998,0.208467608,0.20517276899999998,0.203440345
66,4/10/2018,32042000.0,0.20445913,0.205850075,0.200871037,0.198305483
67,5/10/2018,33580500.0,0.202035667,0.202434488,0.19549493899999998,0.19515957
68,8/10/2018,29663900.0,0.195477092,0.1977555,0.19370889600000002,0.193261223
69,9/10/2018,26891000.0,0.196562958,0.19975346300000002,0.19534125100000002,0.195767169
70,10/10/2018,41990600.0,0.198263435,0.199046077,0.18998853300000001,0.186793023
71,11/10/2018,53124400.0,0.18801158899999998,0.192376202,0.18608344699999999,0.184524247
72,12/10/2018,40337900.0,0.194859616,0.197034355,0.191694759,0.192774473
73,15/10/2018,30791000.0,0.19587292899999997,0.19646632,0.192427705,0.188998348
74,16/10/2018,29184000.0,0.194846214,0.19845959800000001,0.19291493,0.19410806100000003
75,17/10/2018,22885400.0,0.197241899,0.197543571,0.19461555100000003,0.192679612
76,18/10/2018,32581300.0,0.19183952399999998,0.193494988,0.187559986,0.18675193899999998
77,19/10/2018,33078700.0,0.192973449,0.195805305,0.19241592300000002,0.19054191399999998
78,22/10/2018,28792100.0,0.19421612,0.19737073600000002,0.193465031,0.191421995
79,23/10/2018,38767800.0,0.18971341600000002,0.196235555,0.188720148,0.192209785
80,24/10/2018,40925500.0,0.196351429,0.19778921300000002,0.189241837,0.186268607
81,25/10/2018,29855800.0,0.19171377899999997,0.194945552,0.190868405,0.19002608
82,26/10/2018,47258400.0,0.188681321,0.192430485,0.18585853300000002,0.185585203
83,29/10/2018,45935500.0,0.192284381,0.192723006,0.180792404,0.182793643
84,30/10/2018,36660000.0,0.18529047,0.188826915,0.183640723,0.183765263
85,31/10/2018,38358900.0,0.190120664,0.193250179,0.189892735,0.188359177
86,1/11/2018,58323200.0,0.194107232,0.197040327,0.192122292,0.19332685
87,2/11/2018,91328700.0,0.187457973,0.191125718,0.183772319,0.18222292199999998
88,5/11/2018,66163700.0,0.181664623,0.181744648,0.176213791,0.175987378
89,6/11/2018,31882900.0,0.18015003,0.18264815199999998,0.179944832,0.178486685
90,7/11/2018,33424400.0,0.183943821,0.18759643899999998,0.18230059199999998,0.184080446
91,8/11/2018,25362600.0,0.18801231100000002,0.18813766399999998,0.18512023100000002,0.183914875
92,9/11/2018,34365800.0,0.18237605899999998,0.182784191,0.179448102,0.17873234899999998
93,12/11/2018,51135500.0,0.17511912899999998,0.175867131,0.170534346,0.168339433
94,13/11/2018,46882900.0,0.168957766,0.17385112100000003,0.168799055,0.166977911
95,14/11/2018,60801000.0,0.17126660300000002,0.171778903,0.164226917,0.162553017
96,15/11/2018,46478800.0,0.16664832599999999,0.16981516800000002,0.165330279,0.16681341800000002
97,16/11/2018,36928300.0,0.16836057,0.17231107899999998,0.167441442,0.16850660399999998
98,19/11/2018,41925300.0,0.168614431,0.16923564,0.16416834,0.162498857
99,20/11/2018,67825200.0,0.158169797,0.160918731,0.15563368800000002,0.154614146
100,21/11/2018,31124200.0,0.159319653,0.15979833699999998,0.156500784,0.15438502199999998
101,23/11/2018,23624000.0,0.15452818,0.15599449599999998,0.152019552,0.149934604
102,26/11/2018,44998500.0,0.154454401,0.15508377,0.150926335,0.152499934
103,27/11/2018,41387400.0,0.151884833,0.154771814,0.15132693,0.15201838
104,28/11/2018,46062500.0,0.156639249,0.160680864,0.155043871,0.157996764
105,29/11/2018,41770000.0,0.163060394,0.163185371,0.15863260099999998,0.157911478
106,30/11/2018,39531500.0,0.160741738,0.160777408,0.157835214,0.156860327
107,3/12/2018,40802500.0,0.165838977,0.16627051699999998,0.16291706,0.163702989
108,4/12/2018,41344300.0,0.163710788,0.1650136,0.15947666,0.157490359
109,6/12/2018,43098400.0,0.153150177,0.15584297,0.151955366,0.153483376
110,7/12/2018,42281600.0,0.154281781,0.155171065,0.149666398,0.147617421
111,10/12/2018,62026000.0,0.146426574,0.150943609,0.144944561,0.148280847
112,11/12/2018,47281700.0,0.152107523,0.15222270699999998,0.147978305,0.147210812
113,12/12/2018,35627700.0,0.150970493,0.152317182,0.149747854,0.14760102
114,13/12/2018,31898600.0,0.151626975,0.153476845,0.150790975,0.149785532
115,14/12/2018,40703700.0,0.14897748,0.149048003,0.145698211,0.143715186
116,17/12/2018,44287900.0,0.14633862,0.148903644,0.14393281,0.142856621
117,18/12/2018,33841500.0,0.14649654,0.148401043,0.145619576,0.14493018
118,19/12/2018,49047300.0,0.147424856,0.1487126,0.141288071,0.140771561
119,20/12/2018,64773000.0,0.14297148199999998,0.144495685,0.13842563800000002,0.137720137
120,21/12/2018,95744600.0,0.139579488,0.140736276,0.133145986,0.132139396
121,24/12/2018,37169200.0,0.131667339,0.134689075,0.130280901,0.128562555
122,26/12/2018,58582500.0,0.13202611,0.13997615800000002,0.130619491,0.137851526
123,27/12/2018,53117100.0,0.138857777,0.13968644,0.133716556,0.13707444300000002
124,28/12/2018,42291400.0,0.14100949699999998,0.141922705,0.138368369,0.13780199099999998
125,31/12/2018,35003500.0,0.142039743,0.142783408,0.140202981,0.139239846
126,2/1/2019,37039700.0,0.138072249,0.141602284,0.13748390800000002,0.138689441
127,3/1/2019,91312200.0,0.12773009,0.129273715,0.12597356099999998,0.12427488800000001
128,4/1/2019,58607100.0,0.128843478,0.13242717199999998,0.128192712,0.130212193
129,7/1/2019,54777800.0,0.13283936,0.132955499,0.130338011,0.130195319
130,8/1/2019,41025300.0,0.13277509099999998,0.13478146300000002,0.131851814,0.131850487
131,9/1/2019,45099100.0,0.134954124,0.13784428199999998,0.133473376,0.134731662
132,10/1/2019,35780700.0,0.13646492699999999,0.137780361,0.134997371,0.135590994
133,11/1/2019,27023200.0,0.136768523,0.13750209900000002,0.135542894,0.134223975
134,14/1/2019,32439200.0,0.134319782,0.134693757,0.132868394,0.131585835
135,15/1/2019,28710900.0,0.13377527,0.136552792,0.133579418,0.134250801
136,16/1/2019,30569700.0,0.13638006,0.138874603,0.136308786,0.135993837
137,17/1/2019,29821200.0,0.13721329,0.14029214199999998,0.136376839,0.136637452
138,18/1/2019,33751000.0,0.140437387,0.140776225,0.13908205099999998,0.137761192
139,22/1/2019,30394000.0,0.138225455,0.138508244,0.134876081,0.133471629
140,23/1/2019,23130600.0,0.13667886,0.137556659,0.13450654199999998,0.13445475099999998
141,24/1/2019,25441500.0,0.136418108,0.136745628,0.134320189,0.133169103
142,25/1/2019,33535500.0,0.138808535,0.141174395,0.137772927,0.138759208
143,28/1/2019,26192100.0,0.139272024,0.139754777,0.137367871,0.137659623
144,29/1/2019,41587200.0,0.139721252,0.14140238300000002,0.13780763099999999,0.136269864
145,30/1/2019,61109800.0,0.145994793,0.148588263,0.143293997,0.145595812
146,31/1/2019,40739600.0,0.149366121,0.151964808,0.147972358,0.147447445
147,1/2/2019,32668100.0,0.149469554,0.151277932,0.148547443,0.146868933
148,4/2/2019,31495500.0,0.149392801,0.153185402,0.149276788,0.150557387
149,5/2/2019,36101600.0,0.154656729,0.15664295,0.15420044,0.153530922
150,6/2/2019,28239600.0,0.155820031,0.156640853,0.15421410900000002,0.153153115
151,7/2/2019,31741700.0,0.153244739,0.154613638,0.151413627,0.14969776199999998
152,8/2/2019,23820000.0,0.150503988,0.151991303,0.149996334,0.150163351
153,11/2/2019,20993400.0,0.152004124,0.152146312,0.150404546,0.148971929
154,12/2/2019,22283500.0,0.151387035,0.15218802,0.15103103199999998,0.150481416
155,13/2/2019,22490200.0,0.15256409,0.153534358,0.15125555699999998,0.149884667
156,14/2/2019,21835700.0,0.150527976,0.151902771,0.150235274,0.149892373
157,15/2/2019,24626800.0,0.15191401699999998,0.152313204,0.15058338300000002,0.149578694
158,19/2/2019,18972800.0,0.150506856,0.152041098,0.150311749,0.149985392
159,20/2/2019,26114400.0,0.152468217,0.154365279,0.15229009300000002,0.151595736
160,21/2/2019,17249700.0,0.152677048,0.153183595,0.151344012,0.150411467
161,22/2/2019,18913200.0,0.152618875,0.153881951,0.15244098,0.152227891
162,25/2/2019,21873400.0,0.155814877,0.15734474699999998,0.155626992,0.154228736
163,26/2/2019,17070200.0,0.155395227,0.156817585,0.154912153,0.154300319
164,27/2/2019,27835400.0,0.15486577099999999,0.156466191,0.15443659699999998,0.15469619199999998
165,28/2/2019,28215400.0,0.1553418,0.15586756400000001,0.15409421,0.152667105
166,1/3/2019,25886200.0,0.154730386,0.155502791,0.153496308,0.153699867
167,4/3/2019,27436200.0,0.156013845,0.157843136,0.154486473,0.154504223
168,5/3/2019,19737400.0,0.156134159,0.156187403,0.154891751,0.154122685
169,6/3/2019,20810400.0,0.15486799199999998,0.155595036,0.15422075400000002,0.153098327
170,7/3/2019,24796400.0,0.15392441699999998,0.154429036,0.152286649,0.151096305
171,8/3/2019,23999400.0,0.149837811,0.152257104,0.149116416,0.150507364
172,11/3/2019,32011000.0,0.15472756,0.157928081,0.154604124,0.156065699
173,12/3/2019,32467600.0,0.15931641900000001,0.161679611,0.158758807,0.15842820800000001
174,13/3/2019,31032500.0,0.161046012,0.161973852,0.15987075,0.15887045
175,14/3/2019,23579500.0,0.161819731,0.161995728,0.160640624,0.159960104
176,15/3/2019,39042900.0,0.162712324,0.164895315,0.161735257,0.16209732699999999
177,18/3/2019,26219800.0,0.164140258,0.16642832400000002,0.164131415,0.16434456
178,19/3/2019,31646400.0,0.166720911,0.167287416,0.164569952,0.163363493
179,20/3/2019,31035200.0,0.164939263,0.16782657199999998,0.16361075,0.164885935
180,21/3/2019,51034200.0,0.16833865899999997,0.17392868399999997,0.16815261399999998,0.171002076
181,22/3/2019,42407700.0,0.17210129600000001,0.174171733,0.16808378100000002,0.166541271
182,25/3/2019,43845300.0,0.169036038,0.169450884,0.164702243,0.164829019
183,26/3/2019,49800500.0,0.168944977,0.170020387,0.162704078,0.162910568
184,27/3/2019,29848400.0,0.165926132,0.166813997,0.163992161,0.163927534
185,28/3/2019,20780400.0,0.16586778900000002,0.166403272,0.164621259,0.163913586
186,29/3/2019,23564000.0,0.167082405,0.167302447,0.16594698,0.165419626
187,1/4/2019,27862000.0,0.168851905,0.16888714300000002,0.16597956,0.166717211
188,2/4/2019,22765700.0,0.16815619399999998,0.17112175,0.16812100100000002,0.168928651
189,3/4/2019,23271800.0,0.17036184199999999,0.173226918,0.17027368,0.170391583
190,4/4/2019,19114300.0,0.17125619600000003,0.172645307,0.169805548,0.17022766
191,5/4/2019,18526600.0,0.17271867,0.173290158,0.17226148300000002,0.17137021
192,8/4/2019,25881700.0,0.171486853,0.174813217,0.171417006,0.172851865
193,9/4/2019,35768200.0,0.175803817,0.178024181,0.174847206,0.173232251
194,10/4/2019,21695300.0,0.17464960699999998,0.17646046,0.174210082,0.1744896
195,11/4/2019,20900800.0,0.176036981,0.176168445,0.17392470899999998,0.17252731600000001
196,12/4/2019,27760700.0,0.17577109600000002,0.17660054,0.173132774,0.17362381
197,15/4/2019,17536600.0,0.17532294,0.17644420600000002,0.17481969,0.174036296
198,16/4/2019,25696400.0,0.17572849899999998,0.177411239,0.174935571,0.17368670100000003
199,17/4/2019,28906800.0,0.176082572,0.179471162,0.175261907,0.17735457100000002
200,18/4/2019,24195800.0,0.178669998,0.17957601399999998,0.17814223,0.17742420399999997
201,22/4/2019,19439500.0,0.177761047,0.17961026,0.17733160399999998,0.177354953
202,23/4/2019,23323000.0,0.17899921100000002,0.18190621399999998,0.178535143,0.179748221
203,24/4/2019,17540600.0,0.18014604,0.181119046,0.17987672600000001,0.17806867
204,25/4/2019,18543200.0,0.177819095,0.178618643,0.17634894199999998,0.174619763
205,26/4/2019,18649100.0,0.176496884,0.176583028,0.174102247,0.174118677
206,29/4/2019,22204700.0,0.17612518800000002,0.177478015,0.17565989199999998,0.174441307
207,30/4/2019,46534900.0,0.174152113,0.174443707,0.17076444300000002,0.170281982
208,1/5/2019,64827300.0,0.180218995,0.184881602,0.179660848,0.178856507
209,2/5/2019,31996300.0,0.180403024,0.182818827,0.178932915,0.177907922
210,3/5/2019,20892400.0,0.18025545899999998,0.18106745600000002,0.17969132899999998,0.17907615300000002
