,0,1
68,['CIO Speaks Podcast Ep 7  Host Steve Ginsberg  speaks with executive digital adviser and consultant Joan '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,['Voices in DevOps  Episode 9 A Conversation with Manuel Pais  Author of Team Topologies Host Jon C '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,['In this Voices in Data Storage Podcast  Ep 20 host  speaks with Phill Gilbert  of Hewlet '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
71,['Join host  on Episode 11 of GigaOm Voices in Cloud Podcast for a conversation with  foun '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,['Voices in DevOps  Episode 9 A Conversation with Manuel Pais Author of Team Topologies Host Jon Collins  s '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
73,['In this Voices in Data Storage Podcast  Ep 20 host  speaks with Phill Gilbert  of Hewlet '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74,['CIO Speaks Podcast Ep 7  Host Steve Ginsberg  speaks with executive digital adviser and consultant Joan '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75,['On VoicesinAI Podcast Ep 93 GigaOm CEO  chats w guest Pieter Abbeel  Director of the Berkel '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
76,['GigaOm Voices in Data Storage podcast  amp enterprise IT community members discuss news market amp techn '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
77,['Analyst Jon Collins  speaks w CXOs amp IT leaders about scaling DevOps in the real world amp in the '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,['Join host  on Episode 11 of GigaOm Voices in Cloud Podcast for a conversation with  foun '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
79,['RT  The future of work is the topic on this  AIMinute with  futureofwork AI wages jobs AI automation e'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
80,['In this Voices in Data Storage Podcast  Ep 20 host  speaks with Phill Gilbert  of Hewlet '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,['Live WEBINAR GigaOm Analyst  and  Dan DOraziodiscuss why a dual approach to analytics '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,[' explores cloud performance issues related to cloudcomputing complexity with a a look at  '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
83,['CIO Speaks Podcast Ep 7  Host Steve Ginsberg  speaks with executive digital adviser and consultant Joan '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,['Voices in DevOps  Episode 9 A Conversation with Manuel Pais Author of Team Topologies Host Jon Collins  s '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
85,['RT  Selfdriving truck is the topic on this  AIMinute with  selfdrivingvehicles driverlesscars AI automat'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
86,['In this Voices in Data Storage Podcast  Ep 20 host  speaks with Phill Gilbert  of Hewlet '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
87,[' explores cloud performance issues related to cloudcomputing complexity with a a look at  '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,['CIO Speaks Podcast Ep 7  Host Steve Ginsberg  speaks with executive digital adviser and consultant Joan '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
89,['In this episode of Voices in Cloud Podcast  Episode 10 Host  speaks with  of  a '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,['Voices in DevOps  Episode 9 A Conversation with Manuel Pais Author of Team Topologies Host Jon Collins  s '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
91,['Live WEBINAR GigaOm Analyst  and  Dan DOraziodiscuss why a dual approach to analytics '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
92,[' explores cloud performance issues related to cloudcomputing complexity with a a look at  '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
93,['RT  Hybrid Cloud IoT Blockchain Artificial IntelligenceMachineLearning Containers amp DevOps Oh MyWhat each of thes'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
94,['Voices in DevOps  Episode 9 A Conversation with Manuel Pais Author of Team Topologies Host Jon Collins  s '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
95,['CIO Speaks Podcast Ep 7  Host Steve Ginsberg  speaks with executive digital adviser and consultant Joan '],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
